pr,kind,path,review_url,status,commits,evidence
989,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3943045140,already-resolved,379d5ce873e98d6b3bd965bee2881498b7594407,"The reviewed stage14 lacks the later integrated correction. Final stack explicitly rethrows AIOperationDeadlineExceeded/PromptSizeError before upload/retry parse catch-alls, retires owned processing and returns504/422. Dedicated integration regressions and the970-test full run cover these paths."
989,inline,apps/backend/app/routers/enrichment.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3943045143,already-resolved,379d5ce873e98d6b3bd965bee2881498b7594407,Final stack removed the duplicated/unreachable exception clauses during the dedicated deadline propagation correction. The current enrichment handler has one PromptSizeError-to422 and one timeout-to504 mapping; direct operation exceptions are preserved by their correct boundary tests.
990,inline,apps/backend/app/services/refiner.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3943055039,fixed,caceceb3b2c2dfdc7704dd83c94ef3acef0f5e5b,Production retention now follows evaluator CJK substring matching while keeping non-CJK whole-term boundaries. The initial CJK count failed; a real refinement flow now retains 数据 within数据分析 and reports one injection/100percent match. Java still does not matchJavaScript.75 focused checks pass.
990,inline,apps/backend/app/services/refiner.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3943120267,fixed,cdbdb0aa6edf20d3ad2ebb2715d37c2a69e392bf,"Production keyword retention and independent evaluator now recognize CJK characters as valid boundaries adjacent to Latin terms. Three red cases covered retained metrics, a real refinement flow and evaluator coverage;77 focused checks pass. Pythonによる開発 and熟悉Java开发 match whileJava remains distinct fromJavaScript, includingJavaScript平台."
991,comment,,https://github.com/srbhr/Resume-Matcher/pull/991#issuecomment-5557080516,duplicate,ca8d070f9464311706d6677eeddd88b3bb03252c,"Review summary repeats 3943032139, 3943032142 and 3943032143; all three are verified and fixed by the same stage16-compatible commit."
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3943032139,fixed,ca8d070f9464311706d6677eeddd88b3bb03252c,"Two red regressions cancel after page.close starts following successful or failed rendering. The browser is now synchronously detached, CancelledError propagates, and tracked cleanup retains capacity through browser.close and Playwright.stop before release."
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3943032142,fixed,ca8d070f9464311706d6677eeddd88b3bb03252c,An ordinary page.close PlaywrightError previously discarded produced bytes. Regression now receives those bytes while the browser retires and logs the error. Cleanup deadline timeouts retain their separate existing outcome; 36 focused tests including real Chromium controls pass.
991,inline,apps/backend/tests/integration/test_pdf_lifecycle.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3943032143,fixed,ca8d070f9464311706d6677eeddd88b3bb03252c,The close-failure regression now asserts browser closure and zero active slots after teardown. In-memory mutation suppressing background slot release fails at that exact assertion with active_renders still 1.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3943128872,fixed,57056e882f583cd7951de3e734f9e23d260d73db;53159979a82978a4ad41ddbb33c664db2f0aa186,"Real Chromium: one or two failing Page.close operations retire a shared browser while another export owns a page. Original code replayed that healthy export on a second page. Final code drains active render scopes before one browser close; successful bytes are preserved, the healthy export uses one page, and all browser-user records and capacity clear after confirmed teardown. The concrete reproduced symptom was forced replay; automatic recovery can conceal the disruption, so the test does not claim every healthy export necessarily returns an error. See final-pdf-generation-report.md;43 focused PDF controls green7.91s."
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3943128876,fixed,57056e882f583cd7951de3e734f9e23d260d73db;53159979a82978a4ad41ddbb33c664db2f0aa186,"Normal real browser.close plus driver.stop disconnects (positive control). With browser close error and actual driver.stop success, the test-owned Chromium PID is gone but Browser.is_connected remains stale true; original owner waits forever. Final code accepts successful first driver stop as teardown proof. A separate real public-stop/internal-transport failure probe proved retry could no-op while Chromium remained connected; final code quarantines object ownership and capacity, completes/observes the failed task, and reports quarantine during shutdown. Pending genuine cleanup is waited within the reserve and is not cancelled. The exact both-calls-succeed-and-still-connected premise did not reproduce; the close-error/real-stop-success path did. Unconfirmed teardown intentionally reserves capacity until process restart. Unsafe release after failed stop and private transport manipulation were not adopted. See final-pdf-generation-report.md;43 focused PDF controls green7.91s."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5124288518,duplicate,2906f355e49f9e0094baca2fcba016010bd6a7e0;ccab4f6abf33d2ce56fb13c436f05333260fd3c2;2073a369a6d59f895d29f8cbfd055cf2a0f56b19;1406847720833943452d4c1a27eebbfa5a2b4843,"Incremental-review summary contains no independent finding. Its inline comments cover partial enhancement errors, failed-upload identity, post-apply refresh, metadata/browser documentation, dry-run tag intent and idless wizard echoes, each separately accounted for in the ledger."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5124459594,duplicate,,Summary repeats inline3943196295; Git ancestry disproves its later-source-change premise. The final report correctly names78b7f01c as the source tested before the docs-only a25e4bc2 commit. See cubic-final-tip-disposition.md.
992,inline,apps/backend/app/routers/enrichment.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086084,fixed,2906f355e49f9e0094baca2fcba016010bd6a7e0,test_upload_enhancement_recovery.py: both item orders returned 422 before the fix; now 200 with successful enhancement and actionable failed-item error. Real apply persists only success. Shared total deadline real-timer control remains 504; all-failed prompt 422 is retained by existing test_dedicated_ai_failures_reach_api_boundary. The partial contract applies to deterministic per-item prompt rejection. Request-wide source/schema/legacy analysis failures and total operation expiry still abort; the deadline portion of the suggestion was intentionally not adopted.
992,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086086,fixed,2906f355e49f9e0094baca2fcba016010bd6a7e0;279d1a1b2045111b79386d36c0049d99601e5998,"Real DOCX ASGI prompt 422, explicit deadline 504 and timer 504 persisted a failed row but omitted its ID (3 red cases). Final responses retain exact resume_id/is_master; same-ID retry returns ready without a new row. Real held SQLite writer 503 also omitted identity (3 red cases); the same helper now includes the receipt and retains Retry-After. No processing_status is asserted: cleanup may still be owned in the background or superseded.  Frontend validates and retains optional saved-upload metadata through the real hook/dialog, then offers same-ID Retry and confirmed Delete. Twelve UI/hook regressions reproduced missing recovery;42 focused tests pass including malformed metadata, still-processing retries, failed deletion, and stale close/reopen completion. The same recovery owner serializes retry/delete."
992,inline,apps/frontend/components/enrichment/enrichment-modal.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086088,fixed,ccab4f6abf33d2ce56fb13c436f05333260fd3c2,"Real viewer/modal/wizard flow red 7 plus 9 controls; guard close during refresh, prevent ESC default, disable header X; 35 focused tests green. Preserves retry-only and navigation ownership."
992,inline,docs/agent/architecture/backend-architecture.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086091,fixed,1406847720833943452d4c1a27eebbfa5a2b4843,"The architecture map now enumerates job_keywords_hash and legacy preview_hash/preview_hashes/preview_prompt_id alongside keywords/company/role, matching models.py and backend-guide.md. Registered immutable snapshots remain described separately in tailoring_previews. Direct documentation comparison and formatting passed."
992,inline,docs/agent/architecture/reliability-map.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086093,fixed,ccab4f6abf33d2ce56fb13c436f05333260fd3c2,Reliability map now limits browser A-to-dashboard-to-B check to navigation/request ordering; source inspected and causal ownership tests distinguished. Browser script unchanged.
992,inline,.github/workflows/docker-publish.yml,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086095,not-actionable,,"The dry-run build intentionally validates both architectures without publishing or loading an image. The successful hosted run34012644062 passes the validation SHA into actual buildx --tag flags and org.opencontainers.image.version metadata, so this configuration is exercised, not dead. No pullable artifact is promised by the workflow or docs. Exporting/loading images would add a different outcome, unnecessary for this validation. Exact command and push:false evidence is retained in dry-run-tag-evidence.log."
992,inline,apps/backend/app/services/resume_wizard.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943086097,fixed,2073a369a6d59f895d29f8cbfd055cf2a0f56b19,"The original overwrite premise was superseded by signature queues, but a complete idless echo still duplicated entries. A real wizard turn reproduced four rows instead of two. Full unidentified echoes now consume duplicate signature positions once; partial ambiguous legacy addition and explicit new-entry controls remain green."
992,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943141839,fixed,78b7f01ce65a2022a178038a94adddfd7c253fe1,"Real SQLite RED: sustained contention left retirement pending and lifespan reached db.close with the task live (2 failed/7 controls passed). Commit f59464ef bounds reservations to three exponential-backoff attempts, logs exhaustion, and drains/cancels/reaps tracked cleanup before DB disposal. Green: 16 focused lifecycle/cancellation/contention tests; full isolated backend 1048 passed,2 deselected; compileall/diff-check passed. Same-row POST retry succeeds after lock release; permanent lock persistence and shutdown-unwind limits are documented."
992,inline,apps/backend/app/ai_budget.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943192074,not-actionable,a25e4bc2963a6f001b1b9d4bd48bdd2ab278293f,"The only production construction of PromptSizeError is ai_limits.py:21 in validate_prompt_size; its message interpolates only the module constant MAX_PROMPT_CHARACTERS=512000. The input value is used only in len(value) for the comparison; no input substring, credentials, provider exception, file path, traceback, exception cause or stack formatting contributes to the error message. Production validate_prompt_size calls occur in llm.complete at 977 and llm.complete_json at 1528, both before get_router/provider selection. Other production references are imports, catches, annotations and re-raises; none replaces args or constructs a new PromptSizeError message. There is no production reassignment of MAX_PROMPT_CHARACTERS. Real ASGI analyze request with source below 200000 characters and JSON-escaped rendered prompt above 512000 returns exact HTTP422 detail AI prompt exceeds the 512000-character limit, with no synthetic private marker/path/trace reflected, zero provider selections and unchanged source. Four existing tests passed in 2.13s: both completion validators, public prompt-limit error mapping and upload prompt-limit identity/retry. Root dismissed alert10 as a verified false positive; see codeql-alert10-dismissal-result.json."
992,inline,docs/agent/architecture/hosted-review-corrections.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943196295,not-actionable,78b7f01ce65a2022a178038a94adddfd7c253fe1;a25e4bc2963a6f001b1b9d4bd48bdd2ab278293f,"Git ancestry proves all three alleged later source commits (88112dfe,53159979,57056e88) precede the stated78b7f01c source tip. Only the a25e4bc2 documentation commit follows. Exact backend/frontend tree equality and1053-test receipt support the existing report. See cubic-final-tip-ancestry-proof.json and cubic-final-tip-disposition.md."
992,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238346,not-actionable,,Real SQLite/asyncio probe at a25e4bc2: cancelling the tracked retire_claim wrapper propagated to the directly awaited claim; wrapper completed after the production busy-timeout unwind at 5.354s with claim.done=true and claim.cancelled=true. The inner claim was not stranded and could not later commit a token.
992,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238352,not-actionable,,"The untimed post-cancel reap deliberately prevents db.close racing live aiosqlite ownership. Four real SQLite writes behind one production-5000ms lock all cancelled and settled concurrently in 5.380s, not an additive ~20s. The documented 1s is grace before cancellation, not a hard shutdown promise; bounding the reap and disposing underneath workers would reintroduce the verified lifecycle bug."
992,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238354,not-actionable,,Installed Uvicorn0.40.0 drains server_state request tasks before lifespan. Its timeout path cancels request tasks before queuing lifespan shutdown; current cancellation handlers register cleanup synchronously before first await. Actual Server.shutdown+LifespanOn probe: 0 late registrations/25 forced-timeout runs; matching asyncio queue-order probe: 0/1000. No independent post-request registration call site exists.
992,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238356,fixed,56faadce7b28c3c264889a89ffe654e0d2ad88f5,"Real Chromium cancellation before owner first step and during active-user drain, with retain_slot both true/false: four red regressions before fix; all green after. Unacknowledged teardown is quarantined idempotently from finally and cancellation done callback; live healthy export still completes exactly once. Existing single/duplicate page-close failures now assert active_renders=2 while draining (healthy request plus failed-page cleanup)."
992,inline,apps/backend/tests/integration/test_pdf_retired_generations.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238357,fixed,56faadce7b28c3c264889a89ffe654e0d2ad88f5,"Removed all fixed asyncio.sleep calls in test_pdf_retired_generations.py. Controls observe the specific user-drain wait, gate the shutdown wait before its timer begins, and await actual owner completion for stop success/failure. Existing positive and deadline-expiry controls pass with real Chromium."
992,inline,apps/backend/tests/integration/test_pdf_retired_generations.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238358,fixed,56faadce7b28c3c264889a89ffe654e0d2ad88f5,Extracted test-only cleanup shared by the original one-shot-stop regression and a fault control. Old stop-then-restore ordering reproduced a quarantine entry/slot leak when cleanup stopped the real driver then raised a sentinel. Nested finally now reaps the owner and always restores test quarantine state while preserving the cleanup error.
992,inline,apps/backend/app/services/refiner.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3943238361,fixed,64eab05f60eaf265e7f3f5dc1434417d0496c930,"Six actual refinement/scorer regressions failed for supplementary Han, Hangul syllables and Jamo beside Java. Expanded the production and independent eval character classes; all79 refiner/scorer cases pass, including JavaScript negatives and actual applied-keyword/statistics assertions. See final-kilo-cjk-report.md."
